cost_regime	event_id	event_type	time_zone
084	63:25-Eca..24-Fca	Host Switch	48
084	62:25-Eca	Duplication	54
084	61:25-Eca	Duplication	61
084	60:25-Eca	Duplication	62
084	55:24-Fca..24-Clu	Host Switch	52
084	52:53	Cospeciation	51
084	49:7-Ana..14-Sph	Host Switch	43
084	76:33-Bta	Duplication	62
084	87:57-Mac..17-7	Host Switch	28
084	4:2	Cospeciation	25
084	85:7-Ana..25-Eca	Host Switch	40
084	3:2-Cmy	Duplication	62
085	62:25-Eca	Duplication	54
085	63:25-Eca..24-Fca	Host Switch	48
085	69:30-Cer	Duplication	62
085	72:33-Bta..33-Bbu	Host Switch	62
085	76:33-Bta	Duplication	62
085	77:33-Bta	Duplication	62
085	78:33-Bta	Duplication	61
085	79:30-Cer..33-Bta	Host Switch	61
085	80:30	Cospeciation	57
085	3:2-Cmy	Duplication	62
085	82:36-Sus..35-Dle	Host Switch	48
085	83:25-Eca..36-Sus	Host Switch	45
085	84:25-Eca..55-54	Host Switch	42
085	85:7-Ana..25-Eca	Host Switch	40
085	86:7-Ana..55-54	Host Switch	39
085	87:17	Cospeciation	28
085	88:18-2..18-17	Host Switch	23
085	10:16-10..7-6	Host Switch	46
085	61:25-Eca	Duplication	61
085	81:35-Dle..35-34	Host Switch	49
085	60:25-Eca	Duplication	62
085	52:53	Cospeciation	50
085	19:38-Pte	Duplication	62
085	20:57-Mac..38-Pte	Host Switch	54
085	24:45-Hsa..45-Ptr	Host Switch	62
085	25:45-Hsa	Duplication	61
085	30:51-Pap	Duplication	62
085	31:51-Pap..48-Cae	Host Switch	62
085	32:52-51	Duplication	58
085	33:53-45..53-52	Host Switch	54
085	34:53-45..57-Mac	Host Switch	52
085	35:54-53..55-Ocu	Host Switch	49
085	36:54	Cospeciation	47
085	41:15-Cli..14-Fme	Host Switch	62
085	45:6-Gga	Duplication	59
085	46:6-Mga..6-Gga	Host Switch	53
085	47:7-6..15-Cli	Host Switch	49
085	48:7-Ana..7-6	Host Switch	46
085	49:7-Ana..14-Sph	Host Switch	43
085	55:24-Fca..24-Clu	Host Switch	52
085	9:10-Aor	Duplication	54
085	11:16-10	Duplication	42
085	14:54-42	Duplication	53
085	4:2	Cospeciation	24
086	4:2	Cospeciation	25
086	41:15-Cli..14-Fme	Host Switch	62
086	36:54	Cospeciation	48
086	35:54-53..55-Ocu	Host Switch	49
086	34:53-45..57-Mac	Host Switch	52
086	33:53-45..53-52	Host Switch	54
086	32:52-48..51-Mmt	Host Switch	61
086	31:48-Cae..51-Pap	Host Switch	62
086	3:2-Cmy	Duplication	62
086	30:51-Pap	Duplication	62
086	24:45-Ptr..45-Hsa	Host Switch	62
086	20:57-Mac..38-Pte	Host Switch	54
086	19:38-Pte	Duplication	62
086	14:42-Ate..42-Sai	Host Switch	54
086	11:16-10	Duplication	42
086	10:16-10..7-6	Host Switch	46
086	9:10-Aor	Duplication	54
086	45:6-Gga	Duplication	59
086	25:45	Cospeciation	60
086	46:6-Mga..6-Gga	Host Switch	54
086	48:7-Ana..7-6	Host Switch	46
086	82:36-Sus..35-Dle	Host Switch	48
086	81:35-Dle..35-34	Host Switch	49
086	80:30	Cospeciation	55
086	79:30-Cer..33-Bta	Host Switch	61
086	86:7-Ana..55-54	Host Switch	39
086	78:33-Bta	Duplication	61
086	77:33-Bta	Duplication	62
086	76:33-Bta	Duplication	62
086	72:33-Bta..33-Bbu	Host Switch	62
086	69:30-Cer	Duplication	62
086	63:25-Eca..24-Fca	Host Switch	48
086	62:25-Eca	Duplication	54
086	61:25-Eca	Duplication	61
086	60:25-Eca	Duplication	62
086	55:24-Fca..24-Clu	Host Switch	52
086	52:53	Cospeciation	51
086	49:7-Ana..14-Sph	Host Switch	43
086	47:7-6..15-Cli	Host Switch	49
086	84:25-Eca..55-54	Host Switch	42
086	85:7-Ana..25-Eca	Host Switch	40
086	87:17	Cospeciation	28
086	88:18-2..18-17	Host Switch	23
086	83:25-Eca..36-Sus	Host Switch	45
087	9:10-Aor	Duplication	54
087	52:53	Cospeciation	50
087	55:24-Fca..24-Clu	Host Switch	52
087	60:25-Eca	Duplication	62
087	61:25-Eca	Duplication	61
087	62:25-Eca	Duplication	54
087	63:25-Eca..24-Fca	Host Switch	48
087	69:30-Cer	Duplication	62
087	72:33-Bta..33-Bbu	Host Switch	62
087	77:33-Bta	Duplication	62
087	49:7-Ana..14-Sph	Host Switch	43
087	78:33-Bta	Duplication	61
087	79:30-Cer..33-Bta	Host Switch	61
087	80:30	Cospeciation	59
087	81:35-Dle..35-34	Host Switch	49
087	82:36-Sus..35-Dle	Host Switch	48
087	83:25-Eca..36-Sus	Host Switch	45
087	84:25-Eca..55-54	Host Switch	42
087	76:33-Bta	Duplication	62
087	48:7-Ana..7-6	Host Switch	46
087	46:6-Mga..6-Gga	Host Switch	54
087	85:7-Ana..25-Eca	Host Switch	40
087	3:2-Cmy	Duplication	62
087	10:16-10..7-6	Host Switch	46
087	11:16-10	Duplication	42
087	14:42-Ate..42-Sai	Host Switch	54
087	19:38-Pte	Duplication	62
087	20:57-Mac..38-Pte	Host Switch	54
087	24:45-Ptr..45-Hsa	Host Switch	62
087	25:45	Cospeciation	60
087	30:51-Pap	Duplication	62
087	31:48-Cae..51-Pap	Host Switch	62
087	32:52-48..51-Mmt	Host Switch	61
087	33:53-45..53-52	Host Switch	54
087	34:57-Mac..53-45	Host Switch	52
087	88:18-2..57-Mac	Host Switch	23
087	36:57-Mac..54-42	Host Switch	48
087	41:15-Cli..14-Fme	Host Switch	62
087	45:6-Gga	Duplication	59
087	47:7-6..15-Cli	Host Switch	49
087	4:2	Cospeciation	25
087	35:57-Mac..55-Ocu	Host Switch	49
087	87:57-Mac..17-16	Host Switch	28
087	86:57-Mac..7-Ana	Host Switch	39
088	63:25-Eca..24-Fca	Host Switch	48
088	52:53	Cospeciation	50
088	55:24-Fca..24-Clu	Host Switch	52
088	60:25-Eca	Duplication	62
088	61:25-Eca	Duplication	61
088	62:25-Eca	Duplication	54
088	87:57-Mac..17-16	Host Switch	28
088	69:30-Cer	Duplication	62
088	72:33-Bta..33-Bbu	Host Switch	62
088	76:33-Bta	Duplication	62
088	78:33-Bta	Duplication	61
088	48:7-Ana..7-6	Host Switch	46
088	79:30-Cer..33-Bta	Host Switch	61
088	80:30	Cospeciation	59
088	81:35-Dle..35-34	Host Switch	49
088	82:36-Sus..35-Dle	Host Switch	48
088	83:25-Eca..36-Sus	Host Switch	45
088	84:25-Eca..55-54	Host Switch	42
088	85:7-Ana..25-Eca	Host Switch	40
088	86:57-Mac..7-Ana	Host Switch	39
088	77:33-Bta	Duplication	62
088	47:7-6..15-Cli	Host Switch	49
088	49:7-Ana..14-Sph	Host Switch	43
088	45:6-Gga	Duplication	59
088	88:18-2..57-Mac	Host Switch	23
088	3:2-Cmy	Duplication	62
088	4:2	Cospeciation	24
088	9:10-Aor	Duplication	54
088	10:16-10..7-6	Host Switch	46
088	46:6-Mga..6-Gga	Host Switch	54
088	14:42-Ate..42-Sai	Host Switch	54
088	19:38-Pte	Duplication	62
088	20:57-Mac..38-Pte	Host Switch	54
088	24:45-Ptr..45-Hsa	Host Switch	62
088	11:16-10	Duplication	42
088	30:51-Pap	Duplication	62
088	25:45	Cospeciation	61
088	36:57-Mac..54-42	Host Switch	48
088	35:57-Mac..55-Ocu	Host Switch	49
088	41:15-Cli..14-Fme	Host Switch	62
088	33:53-45..53-52	Host Switch	54
088	32:48-Cae..51-Mmt	Host Switch	61
088	31:48-Cae..51-Pap	Host Switch	62
088	34:57-Mac..53-45	Host Switch	52
089	76:33-Bta	Duplication	62
089	52:53	Cospeciation	51
089	55:24-Fca..24-Clu	Host Switch	52
089	60:25-Eca	Duplication	62
089	61:25-Eca	Duplication	61
089	62:25-Eca	Duplication	54
089	63:25-Eca..24-Fca	Host Switch	48
089	69:30-Cer	Duplication	62
089	72:33-Bta..33-Bbu	Host Switch	62
089	77:33-Bta	Duplication	62
089	46:6-Mga..6-Gga	Host Switch	53
089	79:30-Cer..33-Bta	Host Switch	61
089	80:30	Cospeciation	56
089	81:35-Dle..35-34	Host Switch	49
089	82:36-Sus..35-Dle	Host Switch	48
089	83:25-Eca..36-Sus	Host Switch	45
089	84:25-Eca..55-54	Host Switch	42
089	85:7-Ana..25-Eca	Host Switch	40
089	86:7-Ana..55-54	Host Switch	39
089	87:17	Cospeciation	28
089	78:33-Bta	Duplication	61
089	49:7-Ana..14-Sph	Host Switch	43
089	19:38-Pte	Duplication	62
089	47:7-6..15-Cli	Host Switch	49
089	88:18-2..18-17	Host Switch	23
089	3:2-Cmy	Duplication	62
089	48:7-Ana..7-6	Host Switch	46
089	9:10-Aor	Duplication	54
089	10:16-10..7-6	Host Switch	46
089	11:16-10	Duplication	42
089	14:54-42	Duplication	53
089	20:57-Mac..38-Pte	Host Switch	54
089	24:45-Hsa..45-Ptr	Host Switch	62
089	4:2	Cospeciation	24
089	30:51-Pap	Duplication	62
089	25:45-Hsa	Duplication	61
089	45:6-Gga	Duplication	59
089	36:54	Cospeciation	47
089	35:54-53..55-Ocu	Host Switch	49
089	41:15-Cli..14-Fme	Host Switch	62
089	33:53-45..53-52	Host Switch	54
089	32:52-51	Duplication	57
089	31:51-Pap..48-Cae	Host Switch	62
089	34:53-45..57-Mac	Host Switch	52
090	24:45-Ptr..45-Hsa	Host Switch	62
090	33:53-45..53-52	Host Switch	54
090	32:52-51	Duplication	58
090	31:51-Pap..48-Cae	Host Switch	62
090	30:51-Pap	Duplication	62
090	25:45	Cospeciation	60
090	20:57-Mac..38-Pte	Host Switch	54
090	10:16-10..7-6	Host Switch	46
090	14:54-42	Duplication	53
090	11:16-10	Duplication	42
090	86:7-Ana..55-54	Host Switch	39
090	9:10-Aor	Duplication	54
090	3:2-Cmy	Duplication	62
090	4:2	Cospeciation	25
090	34:53-45..57-Mac	Host Switch	52
090	19:38-Pte	Duplication	62
090	35:54-53..55-Ocu	Host Switch	49
090	87:17	Cospeciation	27
090	41:15-Cli..14-Fme	Host Switch	62
090	81:35-Dle..35-34	Host Switch	49
090	80:30	Cospeciation	55
090	79:30-Cer..33-Bta	Host Switch	61
090	78:33-Bta	Duplication	61
090	77:33-Bta	Duplication	62
090	76:33-Bta	Duplication	62
090	84:25-Eca..55-54	Host Switch	42
090	36:54	Cospeciation	48
090	88:18-2..18-17	Host Switch	23
090	82:36-Sus..35-Dle	Host Switch	48
090	72:33-Bta..33-Bbu	Host Switch	62
090	69:30-Cer	Duplication	62
090	83:25-Eca..36-Sus	Host Switch	45
090	60:25-Eca	Duplication	62
090	61:25-Eca	Duplication	61
090	63:25-Eca..24-Fca	Host Switch	48
090	85:7-Ana..25-Eca	Host Switch	40
090	55:24-Fca..24-Clu	Host Switch	52
090	52:53	Cospeciation	50
090	62:25-Eca	Duplication	54
090	48:7-Ana..7-6	Host Switch	46
090	47:7-6..15-Cli	Host Switch	49
090	46:6-Mga..6-Gga	Host Switch	53
090	45:6-Gga	Duplication	59
090	49:7-Ana..14-Sph	Host Switch	43
091	33:53-45..53-52	Host Switch	54
091	24:45-Ptr..45-Hsa	Host Switch	62
091	32:52-48..51-Mmt	Host Switch	61
091	31:48-Cae..51-Pap	Host Switch	62
091	30:51-Pap	Duplication	62
091	25:45	Cospeciation	60
091	87:17	Cospeciation	28
091	9:10-Aor	Duplication	54
091	19:38-Pte	Duplication	62
091	14:54-42	Duplication	53
091	11:16-10	Duplication	42
091	10:16-10..7-6	Host Switch	46
091	34:53-45..57-Mac	Host Switch	52
091	4:2	Cospeciation	25
091	3:2-Cmy	Duplication	62
091	20:57-Mac..38-Pte	Host Switch	54
091	35:54-53..55-Ocu	Host Switch	49
091	41:15-Cli..14-Fme	Host Switch	62
091	88:18-2..18-17	Host Switch	23
091	86:7-Ana..55-54	Host Switch	39
091	85:7-Ana..25-Eca	Host Switch	40
091	84:25-Eca..55-54	Host Switch	42
091	83:25-Eca..36-Sus	Host Switch	45
091	82:36-Sus..35-Dle	Host Switch	48
091	81:35-Dle..35-34	Host Switch	49
091	80:30	Cospeciation	55
091	79:30-Cer..33-Bta	Host Switch	61
091	78:33-Bta	Duplication	61
091	77:33-Bta	Duplication	62
091	76:33-Bta	Duplication	62
091	72:33-Bta..33-Bbu	Host Switch	62
091	69:30-Cer	Duplication	62
091	63:25-Eca..24-Fca	Host Switch	48
091	62:25-Eca	Duplication	54
091	61:25-Eca	Duplication	61
091	60:25-Eca	Duplication	62
091	52:53	Cospeciation	51
091	49:7-Ana..14-Sph	Host Switch	43
091	48:7-Ana..7-6	Host Switch	46
091	47:7-6..15-Cli	Host Switch	49
091	46:6-Mga..6-Gga	Host Switch	53
091	45:6-Gga	Duplication	59
091	36:54	Cospeciation	48
091	55:24-Fca..24-Clu	Host Switch	52
092	80:30	Cospeciation	55
092	24:45-Ptr..45-Hsa	Host Switch	62
092	60:25-Eca	Duplication	62
092	55:24-Fca..24-Clu	Host Switch	52
092	52:53	Cospeciation	51
092	49:7-Ana..14-Sph	Host Switch	43
092	48:7-Ana..7-6	Host Switch	46
092	47:7-6..15-Cli	Host Switch	49
092	46:6-Mga..6-Gga	Host Switch	54
092	45:6-Gga	Duplication	59
092	41:15-Cli..14-Fme	Host Switch	62
092	36:57-Mac..54-42	Host Switch	48
092	35:57-Mac..55-Ocu	Host Switch	49
092	10:16-10..7-6	Host Switch	46
092	11:16-10	Duplication	42
092	14:42-Ate..42-Sai	Host Switch	54
092	19:38-Pte	Duplication	62
092	20:57-Mac..38-Pte	Host Switch	54
092	3:2-Cmy	Duplication	62
092	34:57-Mac..53-45	Host Switch	52
092	25:45	Cospeciation	60
092	30:51-Pap	Duplication	62
092	31:48-Cae..51-Pap	Host Switch	62
092	61:25-Eca	Duplication	61
092	32:52-48..51-Mmt	Host Switch	61
092	62:25-Eca	Duplication	54
092	69:30-Cer	Duplication	62
092	4:2	Cospeciation	25
092	88:18-2..57-Mac	Host Switch	23
092	87:57-Mac..17-16	Host Switch	28
092	86:57-Mac..7-Ana	Host Switch	39
092	63:25-Eca..24-Fca	Host Switch	48
092	84:25-Eca..55-54	Host Switch	42
092	83:25-Eca..36-Sus	Host Switch	45
092	85:7-Ana..25-Eca	Host Switch	40
092	81:35-Dle..35-34	Host Switch	49
092	79:30-Cer..33-Bta	Host Switch	61
092	78:33-Bta	Duplication	61
092	77:33-Bta	Duplication	62
092	9:10-Aor	Duplication	54
092	76:33-Bta	Duplication	62
092	72:33-Bta..33-Bbu	Host Switch	62
092	82:36-Sus..35-Dle	Host Switch	48
092	33:53-45..53-52	Host Switch	54
093	3:2-Cmy	Duplication	62
093	4:2	Cospeciation	24
093	9:10-Aor	Duplication	54
093	14:54-42	Duplication	53
093	11:16-10	Duplication	42
093	10:16-10..7-6	Host Switch	46
093	87:17-16	Duplication	28
093	20:57-Mac..38-Pte	Host Switch	54
093	62:25-Eca	Duplication	54
093	63:25-Eca..24-Fca	Host Switch	48
093	69:30-Cer	Duplication	62
093	72:33-Bta..33-Bbu	Host Switch	62
093	76:33-Bta	Duplication	62
093	77:33-Bta	Duplication	62
093	61:25-Eca	Duplication	61
093	78:33-Bta	Duplication	61
093	81:35-Dle..35-34	Host Switch	49
093	82:36-Sus..35-Dle	Host Switch	48
093	83:25-Eca..36-Sus	Host Switch	45
093	84:25-Eca..55-54	Host Switch	42
093	85:15-Cli..25-Eca	Host Switch	40
093	86:15-Cli..55-54	Host Switch	39
093	79:30-Cer..33-Bta	Host Switch	61
093	60:25-Eca	Duplication	62
093	55:24-Fca..24-Clu	Host Switch	52
093	52:53	Cospeciation	50
093	24:45-Hsa..45-Ptr	Host Switch	62
093	25:45-Hsa	Duplication	61
093	30:51-Pap	Duplication	62
093	31:51-Pap..48-Cae	Host Switch	62
093	32:52-51	Duplication	56
093	33:53-45..53-52	Host Switch	54
093	34:53-45..57-Mac	Host Switch	52
093	35:54-53..55-Ocu	Host Switch	49
093	36:54	Cospeciation	47
093	41:15-Cli..14-Fme	Host Switch	62
093	45:6-Gga	Duplication	59
093	46:6-Mga..6-Gga	Host Switch	53
093	47:15-Cli..7-6	Host Switch	49
093	48:15-Cli..7-Ana	Host Switch	46
093	49:15-Cli..14-Sph	Host Switch	43
093	19:38-Pte	Duplication	62
093	80:30	Cospeciation	57
093	88:18-2..18-17	Host Switch	23
094	87:17	Cospeciation	28
094	52:53	Cospeciation	51
094	55:24-Fca..24-Clu	Host Switch	52
094	60:25-Eca	Duplication	62
094	61:25-Eca	Duplication	61
094	62:25-Eca	Duplication	54
094	63:25-Eca..24-Fca	Host Switch	48
094	69:30-Cer	Duplication	62
094	72:33-Bta..33-Bbu	Host Switch	62
094	77:33-Bta	Duplication	62
094	78:33-Bta	Duplication	61
094	79:30-Cer..33-Bta	Host Switch	61
094	80:30	Cospeciation	56
094	81:35-Dle..35-34	Host Switch	49
094	82:36-Sus..35-Dle	Host Switch	48
094	83:25-Eca..36-Sus	Host Switch	45
094	84:25-Eca..55-54	Host Switch	42
094	85:7-Ana..25-Eca	Host Switch	40
094	86:7-Ana..55-54	Host Switch	39
094	88:18-2..18-17	Host Switch	23
094	49:7-Ana..14-Sph	Host Switch	43
094	48:7-Ana..7-6	Host Switch	46
094	76:33-Bta	Duplication	62
094	46:6-Mga..6-Gga	Host Switch	53
094	3:2-Cmy	Duplication	62
094	47:7-6..15-Cli	Host Switch	49
094	4:2	Cospeciation	25
094	9:10-Aor	Duplication	54
094	10:16-10..7-6	Host Switch	46
094	11:16-10	Duplication	42
094	14:54-42	Duplication	53
094	20:57-Mac..38-Pte	Host Switch	54
094	24:45-Ptr..45-Hsa	Host Switch	62
094	25:45	Cospeciation	60
094	19:38-Pte	Duplication	62
094	41:15-Cli..14-Fme	Host Switch	62
094	31:51-Pap..48-Cae	Host Switch	62
094	32:52-51	Duplication	57
094	33:53-45..53-52	Host Switch	54
094	34:53-45..57-Mac	Host Switch	52
094	35:54-53..55-Ocu	Host Switch	49
094	36:54	Cospeciation	47
094	30:51-Pap	Duplication	62
094	45:6-Gga	Duplication	59
095	63:25-Eca..24-Fca	Host Switch	48
095	62:25-Eca	Duplication	54
095	61:25-Eca	Duplication	61
095	49:7-Ana..14-Sph	Host Switch	43
095	55:24-Fca..24-Clu	Host Switch	52
095	52:53	Cospeciation	51
095	69:30-Cer	Duplication	62
095	60:25-Eca	Duplication	62
095	72:33-Bta..33-Bbu	Host Switch	62
095	88:18-2..18-17	Host Switch	23
095	77:33-Bta	Duplication	62
095	78:33-Bta	Duplication	61
095	79:30-Cer..33-Bta	Host Switch	61
095	80:30	Cospeciation	59
095	81:35-Dle..35-34	Host Switch	49
095	82:36-Sus..35-Dle	Host Switch	48
095	83:25-Eca..36-Sus	Host Switch	45
095	84:25-Eca..55-54	Host Switch	42
095	48:7-Ana..7-6	Host Switch	46
095	76:33-Bta	Duplication	62
095	47:7-6..15-Cli	Host Switch	49
095	86:7-Ana..55-54	Host Switch	39
095	45:6-Gga	Duplication	59
095	87:17	Cospeciation	28
095	3:2-Cmy	Duplication	62
095	4:2	Cospeciation	24
095	9:10-Aor	Duplication	54
095	10:16-10..7-6	Host Switch	46
095	11:16-10	Duplication	42
095	14:54-42	Duplication	53
095	19:38-Pte	Duplication	62
095	20:57-Mac..38-Pte	Host Switch	54
095	24:45-Ptr..45-Hsa	Host Switch	62
095	25:45	Cospeciation	61
095	30:51-Pap	Duplication	62
095	31:51-Pap..48-Cae	Host Switch	62
095	32:52-51	Duplication	56
095	33:53-45..53-52	Host Switch	54
095	34:53-45..57-Mac	Host Switch	52
095	35:54-53..55-Ocu	Host Switch	49
095	36:54	Cospeciation	47
095	41:15-Cli..14-Fme	Host Switch	62
095	46:6-Mga..6-Gga	Host Switch	53
095	85:7-Ana..25-Eca	Host Switch	40
096	4:2	Cospeciation	25
096	88:18-2..18-17	Host Switch	23
096	46:6-Mga..6-Gga	Host Switch	53
096	45:6-Gga	Duplication	59
096	41:15-Cli..14-Fme	Host Switch	62
096	36:57-Mac..54-42	Host Switch	48
096	35:57-Mac..55-Ocu	Host Switch	49
096	34:57-Mac..53-45	Host Switch	52
096	33:53-45..53-52	Host Switch	54
096	32:48-Cae..51-Mmt	Host Switch	61
096	47:7-6..15-Cli	Host Switch	49
096	31:48-Cae..51-Pap	Host Switch	62
096	25:45	Cospeciation	61
096	24:45-Ptr..45-Hsa	Host Switch	62
096	20:57-Mac..38-Pte	Host Switch	54
096	19:38-Pte	Duplication	62
096	14:54-42	Duplication	53
096	11:16-10	Duplication	42
096	10:16-10..7-6	Host Switch	46
096	9:10-Aor	Duplication	54
096	30:51-Pap	Duplication	62
096	48:7-Ana..7-6	Host Switch	46
096	3:2-Cmy	Duplication	62
096	52:53	Cospeciation	50
096	87:17	Cospeciation	28
096	86:7-Ana..57-Mac	Host Switch	39
096	85:7-Ana..25-Eca	Host Switch	40
096	84:25-Eca..55-54	Host Switch	42
096	83:25-Eca..36-Sus	Host Switch	45
096	49:7-Ana..14-Sph	Host Switch	43
096	81:35-Dle..35-34	Host Switch	49
096	80:30	Cospeciation	59
096	79:30-Cer..33-Bta	Host Switch	61
096	82:36-Sus..35-Dle	Host Switch	48
096	77:33-Bta	Duplication	62
096	78:33-Bta	Duplication	61
096	60:25-Eca	Duplication	62
096	61:25-Eca	Duplication	61
096	62:25-Eca	Duplication	54
096	55:24-Fca..24-Clu	Host Switch	52
096	69:30-Cer	Duplication	62
096	72:33-Bta..33-Bbu	Host Switch	62
096	76:33-Bta	Duplication	62
096	63:25-Eca..24-Fca	Host Switch	48
097	55:24-Fca..24-Clu	Host Switch	52
097	60:25-Eca	Duplication	62
097	61:25-Eca	Duplication	61
097	62:25-Eca	Duplication	54
097	63:25-Eca..24-Fca	Host Switch	48
097	69:30-Cer	Duplication	62
097	72:33-Bbu..33-Bta	Host Switch	62
097	76:33-Bta	Duplication	62
097	86:15-Cli..55-54	Host Switch	39
097	78:33	Cospeciation	59
097	79:30-Cer..34-33	Host Switch	59
097	80:30	Cospeciation	56
097	81:35-Dle..35-34	Host Switch	49
097	82:36-Sus..35-Dle	Host Switch	48
097	83:25-Eca..36-Sus	Host Switch	45
097	84:25-Eca..55-54	Host Switch	42
097	85:15-Cli..25-Eca	Host Switch	40
097	52:53	Cospeciation	50
097	77:33-Bta	Duplication	62
097	49:15-Cli..14-Sph	Host Switch	43
097	31:48-Cae..51-Pap	Host Switch	62
097	47:15-Cli..7-6	Host Switch	49
097	88:18-2..18-17	Host Switch	23
097	4:2	Cospeciation	25
097	9:10-Aor	Duplication	54
097	10:7-6..16-10	Host Switch	46
097	11:7-6..16-10	Host Switch	42
097	14:54-42	Duplication	53
097	19:38-Pte	Duplication	62
097	20:57-Mac..38-Pte	Host Switch	54
097	24:45-Ptr..45-Hsa	Host Switch	62
097	25:45	Cospeciation	61
097	30:51-Pap	Duplication	62
097	32:48-Cae..51-Mmt	Host Switch	61
097	33:53-45..53-52	Host Switch	54
097	34:53-45..57-Mac	Host Switch	52
097	35:54-53..55-Ocu	Host Switch	49
097	36:54	Cospeciation	47
097	41:15-Cli..14-Fme	Host Switch	62
097	45:6-Gga	Duplication	59
097	46:6-Mga..6-Gga	Host Switch	53
097	48:15-Cli..7-Ana	Host Switch	46
097	87:17	Cospeciation	28
097	3:2-Cmy	Duplication	62
098	10:16-10..7-6	Host Switch	46
098	55:24-Fca..24-Clu	Host Switch	52
098	60:25-Eca	Duplication	62
098	61:25-Eca	Duplication	61
098	62:25-Eca	Duplication	54
098	63:25-Eca..24-Fca	Host Switch	48
098	69:30-Cer	Duplication	62
098	72:33-Bbu..33-Bta	Host Switch	62
098	76:33-Bta	Duplication	62
098	78:33	Cospeciation	59
098	79:30-Cer..34-33	Host Switch	59
098	80:30	Cospeciation	57
098	81:35-Dle..35-34	Host Switch	49
098	82:36-Sus..35-Dle	Host Switch	48
098	83:25-Eca..36-Sus	Host Switch	45
098	84:25-Eca..55-54	Host Switch	42
098	85:7-Ana..25-Eca	Host Switch	40
098	86:7-Ana..55-54	Host Switch	39
098	87:17	Cospeciation	27
098	88:18-2..18-17	Host Switch	23
098	52:53	Cospeciation	50
098	49:7-Ana..14-Sph	Host Switch	43
098	77:33-Bta	Duplication	62
098	47:7-6..15-Cli	Host Switch	49
098	48:7-Ana..7-6	Host Switch	46
098	3:2-Cmy	Duplication	62
098	4:2	Cospeciation	25
098	9:10-Aor	Duplication	54
098	11:16-10	Duplication	42
098	14:42-Ate..42-Sai	Host Switch	54
098	20:57-Mac..38-Pte	Host Switch	54
098	24:45-Ptr..45-Hsa	Host Switch	62
098	25:45	Cospeciation	61
098	30:51-Pap	Duplication	62
098	19:38-Pte	Duplication	62
098	46:6-Mga..6-Gga	Host Switch	54
098	32:48-Cae..51-Mmt	Host Switch	61
098	33:53-45..53-52	Host Switch	54
098	34:53-45..57-Mac	Host Switch	52
098	35:54-53..55-Ocu	Host Switch	49
098	36:54	Cospeciation	47
098	41:15-Cli..14-Fme	Host Switch	62
098	45:6-Gga	Duplication	59
098	31:48-Cae..51-Pap	Host Switch	62
099	72:33-Bbu..33-Bta	Host Switch	62
099	69:30-Cer	Duplication	62
099	63:25-Eca..24-Fca	Host Switch	48
099	62:25-Eca	Duplication	54
099	52:53	Cospeciation	51
099	60:25-Eca	Duplication	62
099	55:24-Fca..24-Clu	Host Switch	52
099	76:33-Bta	Duplication	62
099	61:25-Eca	Duplication	61
099	77:33-Bta	Duplication	62
099	88:18-2..18-17	Host Switch	23
099	79:30-Cer..34-33	Host Switch	57
099	80:30	Cospeciation	55
099	81:35-Dle..35-34	Host Switch	49
099	82:36-Sus..35-Dle	Host Switch	48
099	83:25-Eca..36-Sus	Host Switch	45
099	84:25-Eca..55-54	Host Switch	42
099	85:7-Ana..25-Eca	Host Switch	40
099	86:7-Ana..57-Mac	Host Switch	39
099	49:7-Ana..14-Sph	Host Switch	43
099	78:33	Cospeciation	57
099	48:7-Ana..7-6	Host Switch	46
099	87:17	Cospeciation	27
099	46:6-Mga..6-Gga	Host Switch	54
099	47:7-6..15-Cli	Host Switch	49
099	4:2	Cospeciation	24
099	9:10-Aor	Duplication	54
099	10:16-10..7-6	Host Switch	46
099	11:16-10	Duplication	42
099	14:42-Ate..42-Sai	Host Switch	54
099	19:38-Pte	Duplication	62
099	20:57-Mac..38-Pte	Host Switch	54
099	24:45-Ptr..45-Hsa	Host Switch	62
099	3:2-Cmy	Duplication	62
099	30:51-Pap	Duplication	62
099	31:48-Cae..51-Pap	Host Switch	62
099	32:52-48..51-Mmt	Host Switch	61
099	33:53-45..53-52	Host Switch	54
099	34:57-Mac..53-45	Host Switch	52
099	35:57-Mac..55-Ocu	Host Switch	49
099	36:57-Mac..54-42	Host Switch	48
099	41:15-Cli..14-Fme	Host Switch	62
099	45:6-Gga	Duplication	59
099	25:45	Cospeciation	60
100	33:53-45..53-52	Host Switch	54
100	34:57-Mac..53-45	Host Switch	52
100	45:6-Gga	Duplication	59
100	36:57-Mac..54-42	Host Switch	48
100	41:15-Cli..14-Fme	Host Switch	62
100	32:48-Cae..51-Mmt	Host Switch	61
100	35:57-Mac..55-Ocu	Host Switch	49
100	31:48-Cae..51-Pap	Host Switch	62
100	20:57-Mac..38-Pte	Host Switch	54
100	25:45	Cospeciation	61
100	24:45-Ptr..45-Hsa	Host Switch	62
100	19:38-Pte	Duplication	62
100	14:42-Ate..42-Sai	Host Switch	54
100	11:7-6..16-10	Host Switch	42
100	10:7-6..16-10	Host Switch	46
100	9:10-Aor	Duplication	54
100	46:6-Mga..6-Gga	Host Switch	54
100	30:51-Pap	Duplication	62
100	47:7-6..15-Cli	Host Switch	49
100	72:33-Bbu..33-Bta	Host Switch	62
100	49:7-Ana..14-Sph	Host Switch	43
